s_measuretime,s_nodeid,s_volt,s_type,s_rmsx,s_rmsy,s_rmsz,s_temp,s_dir,v_type,v_lvol,v_rvol,v_ldir,v_rdir,vec,seta 
2022-11-13 14:00,0,3,8,0.52181,0.40463,0.34258,24,0,1,0,0,0,0,0.74389,104.917
2022-11-13 14:01,0,3,8,0.52932,0.40702,0.35172,24,0,1,0,0,0,0,0.754687,104.953
2022-11-13 14:02,0,3,8,0.52151,0.4064,0.34783,24,0,1,0,0,0,0,0.747074,104.976
2022-11-13 14:03,0,3,8,0.52461,0.40567,0.34085,24,0,1,0,0,0,0,0.745629,104.878
2022-11-13 14:04,0,3,8,0.52613,0.40735,0.34724,24,0,1,0,0,0,0,0.750548,104.935
2022-11-13 14:05,0,3,8,0.53254,0.412,0.3468,23,0,1,0,0,0,0,0.757372,104.887
2022-11-13 14:06,0,3,8,0.53122,0.40897,0.3514,24,0,1,0,0,0,0,0.756923,104.939
2022-11-13 14:07,0,3,8,0.53407,0.408,0.35836,24,0,1,0,0,0,0,0.761654,104.98
2022-11-13 14:08,0,3,8,0.53134,0.41293,0.3436,24,0,1,0,0,0,0,0.755575,104.863
2022-11-13 14:09,0,3,8,0.53936,0.41397,0.34819,24,0,1,0,0,0,0,0.763883,104.849
2022-11-13 14:10,0,3,8,0.53934,0.41997,0.34648,24,0,1,0,0,0,0,0.766362,104.839
2022-11-13 14:11,0,3,8,0.53895,0.41303,0.35083,24,0,1,0,0,0,0,0.764292,104.878
2022-11-13 14:12,0,3,8,0.54133,0.41486,0.35495,24,0,1,0,0,0,0,0.768854,104.904
2022-11-13 14:13,0,3,8,0.54021,0.40877,0.36512,24,0,1,0,0,0,0,0.769566,104.993
2022-11-13 14:14,0,3,8,0.54551,0.40889,0.36462,24,0,1,0,0,0,0,0.773124,104.947
2022-11-13 14:15,0,3,8,0.54307,0.41724,0.35152,24,0,1,0,0,0,0,0.769793,104.86
2022-11-13 14:16,0,3,8,0.5475,0.41077,0.35326,24,0,1,0,0,0,0,0.770247,104.828
2022-11-13 14:17,0,3,8,0.5515,0.41754,0.35526,24,0,1,0,0,0,0,0.777626,104.831
2022-11-13 14:18,0,3,8,0.54924,0.40667,0.36171,24,0,1,0,0,0,0,0.773226,104.884
2022-11-13 14:19,0,3,8,0.55098,0.41615,0.3544,24,0,1,0,0,0,0,0.776118,104.823
2022-11-13 14:20,0,3,8,0.55232,0.40343,0.36246,24,0,1,0,0,0,0,0.774074,104.854
2022-11-13 14:21,0,3,8,0.5455,0.41502,0.35871,24,0,1,0,0,0,0,0.773618,104.908
2022-11-13 14:22,0,3,8,0.54704,0.41587,0.35696,24,0,1,0,0,0,0,0.774352,104.88
2022-11-13 14:23,0,3,8,0.54504,0.40729,0.35439,24,0,1,0,0,0,0,0.767168,104.851
2022-11-13 14:24,0,3,8,0.54368,0.4048,0.3644,23,0,1,0,0,0,0,0.76957,104.947
2022-11-13 14:25,0,3,8,0.5451,0.40811,0.36257,24,0,1,0,0,0,0,0.771456,104.93
2022-11-13 14:26,0,3,8,0.54221,0.41044,0.35786,24,0,1,0,0,0,0,0.768451,104.916
2022-11-13 14:27,0,3,8,0.54171,0.40766,0.35135,24,0,1,0,0,0,0,0.763599,104.85
2022-11-13 14:28,0,3,8,0.5425,0.40072,0.35717,24,0,1,0,0,0,0,0.763186,104.88
2022-11-13 14:29,0,3,8,0.54385,0.40528,0.359,24,0,1,0,0,0,0,0.767402,104.899
2022-11-13 14:30,0,3,8,0.5465,0.41028,0.35599,23,0,1,0,0,0,0,0.770533,104.862
2022-11-13 14:31,0,3,8,0.55109,0.41698,0.36259,23,0,1,0,0,0,0,0.780413,104.905
2022-11-13 14:32,0,3,8,0.54661,0.41713,0.35447,24,0,1,0,0,0,0,0.773582,104.861
2022-11-13 14:33,0,3,8,0.54621,0.41553,0.35141,24,0,1,0,0,0,0,0.771038,104.83
2022-11-13 14:34,0,3,8,0.5453,0.41519,0.34776,24,0,1,0,0,0,0,0.768552,104.798
2022-11-13 14:35,0,3,8,0.55229,0.42095,0.35344,24,0,1,0,0,0,0,0.779194,104.812
2022-11-13 14:36,0,3,8,0.55228,0.42156,0.35489,24,0,1,0,0,0,0,0.780175,104.828
2022-11-13 14:37,0,3,8,0.54874,0.41192,0.35744,24,0,1,0,0,0,0,0.773665,104.862
2022-11-13 14:38,0,3,8,0.54624,0.41661,0.35651,24,0,1,0,0,0,0,0.773978,104.884
2022-11-13 14:39,0,3,8,0.55478,0.41197,0.36983,24,0,1,0,0,0,0,0.783757,104.927
2022-11-13 14:40,0,3,8,0.54813,0.41779,0.35569,24,0,1,0,0,0,0,0.775571,104.863
2022-11-13 14:41,0,3,8,0.55118,0.41287,0.36083,24,0,1,0,0,0,0,0.77747,104.877
2022-11-13 14:42,0,3,8,0.54876,0.41729,0.35159,24,0,1,0,0,0,0,0.773876,104.814
2022-11-13 14:43,0,3,8,0.55481,0.41447,0.36134,24,0,1,0,0,0,0,0.781131,104.857
2022-11-13 14:44,0,3,8,0.55115,0.41908,0.35562,24,0,1,0,0,0,0,0.77837,104.84
2022-11-13 14:45,0,3,8,0.55142,0.41458,0.36585,24,0,1,0,0,0,0,0.780888,104.926
2022-11-13 14:46,0,3,8,0.54924,0.40989,0.35734,24,0,1,0,0,0,0,0.772895,104.852
2022-11-13 14:47,0,3,8,0.54959,0.40857,0.36008,24,0,1,0,0,0,0,0.773716,104.872
2022-11-13 14:48,0,3,8,0.5507,0.4104,0.36592,24,0,1,0,0,0,0,0.778201,104.921
2022-11-13 14:49,0,3,8,0.54998,0.41513,0.36334,24,0,1,0,0,0,0,0.778991,104.916
2022-11-13 14:50,0,3,8,0.54426,0.41592,0.35237,24,0,1,0,0,0,0,0.770307,104.857
2022-11-13 14:51,0,3,8,0.54471,0.41026,0.35582,24,0,1,0,0,0,0,0.769175,104.875
2022-11-13 14:52,0,3,8,0.53658,0.40843,0.35445,24,0,1,0,0,0,0,0.761819,104.924
2022-11-13 14:53,0,3,8,0.53666,0.39914,0.35259,24,0,1,0,0,0,0,0.756066,104.881
2022-11-13 14:54,0,3,8,0.5361,0.4047,0.3488,23,0,1,0,0,0,0,0.756866,104.864
2022-11-13 14:55,0,3,8,0.53259,0.40691,0.34368,24,0,1,0,0,0,0,0.753222,104.844
2022-11-13 14:56,0,3,8,0.53526,0.40655,0.36063,24,0,1,0,0,0,0,0.762784,104.987
2022-11-13 14:57,0,3,8,0.53686,0.4071,0.35094,24,0,1,0,0,0,0,0.759676,104.884
2022-11-13 14:58,0,3,8,0.53644,0.40498,0.36027,24,0,1,0,0,0,0,0.762608,104.97
2022-11-13 14:59,0,3,8,0.53405,0.40861,0.349,24,0,1,0,0,0,0,0.75761,104.891
2022-11-13 15:00,0,3,8,0.53564,0.40585,0.3526,24,0,1,0,0,0,0,0.758914,104.908
2022-11-13 15:01,0,3,8,0.53906,0.41129,0.3608,24,0,1,0,0,0,0,0.768064,104.97
2022-11-13 15:02,0,3,8,0.53798,0.40564,0.35148,24,0,1,0,0,0,0,0.759937,104.877
2022-11-13 15:03,0,3,8,0.53569,0.39733,0.35711,24,0,1,0,0,0,0,0.756546,104.925
2022-11-13 15:04,0,3,8,0.5381,0.40899,0.36084,24,0,1,0,0,0,0,0.766179,104.973
2022-11-13 15:05,0,3,8,0.53392,0.40415,0.34924,24,0,1,0,0,0,0,0.755233,104.885
2022-11-13 15:06,0,3,8,0.54147,0.40712,0.35668,24,0,1,0,0,0,0,0.765609,104.902
2022-11-13 15:07,0,3,8,0.54408,0.40937,0.35467,24,0,1,0,0,0,0,0.767722,104.867
2022-11-13 15:08,0,3,8,0.54763,0.40822,0.36579,24,0,1,0,0,0,0,0.774819,104.938
2022-11-13 15:09,0,3,8,0.54327,0.41346,0.35051,24,0,1,0,0,0,0,0.76743,104.841
2022-11-13 15:10,0,3,8,0.54195,0.40988,0.3518,24,0,1,0,0,0,0,0.765163,104.857
2022-11-13 15:11,0,3,8,0.54529,0.40468,0.36374,24,0,1,0,0,0,0,0.770334,104.928
2022-11-13 15:12,0,3,8,0.39135,0.55365,0.34625,24,0,3,0,0,0,0,0.761296,104.644
2022-11-13 15:13,0,3,8,0.38882,0.55531,0.34681,24,0,3,0,0,0,0,0.761464,104.624
2022-11-13 15:14,0,3,8,0.39272,0.56175,0.35678,24,0,3,0,0,0,0,0.772712,104.679
2022-11-13 15:15,0,3,8,0.38855,0.55686,0.35889,24,0,3,0,0,0,0,0.768027,104.723
2022-11-13 15:16,0,3,8,0.38748,0.55374,0.35301,24,0,3,0,0,0,0,0.762486,104.693
2022-11-13 15:17,0,3,8,0.38633,0.55551,0.35992,24,0,3,0,0,0,0,0.76641,104.734
2022-11-13 15:18,0,3,8,0.38555,0.54848,0.3565,24,45,3,1,0,0,0,0.759323,104.763
2022-11-13 15:19,0,3,8,0.38594,0.55651,0.35747,24,45,3,1,0,0,0,0.765792,104.701
2022-11-13 15:20,0,3,8,0.38747,0.54927,0.35072,24,45,3,1,0,0,0,0.758179,104.712
2022-11-13 15:21,0,3,8,0.39219,0.55078,0.34739,24,45,3,1,0,0,0,0.760165,104.684
2022-11-13 15:22,0,3,8,0.39114,0.55575,0.34906,24,45,3,1,0,0,0,0.763997,104.652
2022-11-13 15:23,0,3,8,0.39223,0.55775,0.35659,24,45,3,1,0,0,0,0.769471,104.711
2022-11-13 15:24,0,3,8,0.39448,0.55975,0.36327,24,45,3,1,0,0,0,0.775177,104.763
2022-11-13 15:25,0,3,8,0.39116,0.56303,0.34972,24,45,3,1,0,0,0,0.769619,104.592
2022-11-13 15:26,0,3,8,0.3906,0.55945,0.35564,24,45,3,1,0,0,0,0.769436,104.68
2022-11-13 15:27,0,3,8,0.39248,0.56313,0.35799,24,45,3,1,0,0,0,0.774153,104.677
2022-11-13 15:28,0,3,8,0.3929,0.55915,0.35565,24,45,3,1,0,0,0,0.770393,104.692
2022-11-13 15:29,0,3,8,0.39176,0.56041,0.34794,24,45,3,1,0,0,0,0.767201,104.601
2022-11-13 15:30,0,3,8,0.39496,0.55962,0.3491,24,45,3,1,0,0,0,0.76879,104.632
2022-11-13 15:31,0,3,8,0.39173,0.56209,0.35574,24,45,3,1,0,0,0,0.771977,104.662
2022-11-13 15:32,0,3,8,0.3916,0.56096,0.34767,24,45,3,1,0,0,0,0.767399,104.592
2022-11-13 15:33,0,3,8,0.38999,0.55344,0.34828,24,45,3,1,0,0,0,0.761372,104.661
2022-11-13 15:34,0,3,8,0.39673,0.56659,0.36462,24,45,3,1,0,0,0,0.781899,104.725
2022-11-13 15:35,0,3,8,0.39932,0.56842,0.36505,24,45,3,1,0,0,0,0.784742,104.724
2022-11-13 15:36,0,3,8,0.39625,0.56625,0.35801,24,45,3,1,0,0,0,0.778347,104.665
2022-11-13 15:37,0,3,8,0.39476,0.5642,0.36292,24,45,3,1,0,0,0,0.778375,104.722
2022-11-13 15:38,0,3,8,0.396,0.56228,0.34882,24,45,3,1,0,0,0,0.771136,104.609
2022-11-13 15:39,0,3,8,0.3944,0.56054,0.35008,24,45,3,1,0,0,0,0.769618,104.632
2022-11-13 15:40,0,3,8,0.39243,0.55781,0.35284,24,45,3,1,0,0,0,0.767886,104.676
2022-11-13 15:41,0,3,8,0.39397,0.5628,0.3577,24,45,3,1,0,0,0,0.774536,104.684
2022-11-13 15:42,0,3,8,0.39624,0.56854,0.35593,24,45,3,1,0,0,0,0.779057,104.625
2022-11-13 15:43,0,3,8,0.3961,0.56601,0.35942,24,45,3,1,0,0,0,0.778746,104.68
2022-11-13 15:44,0,3,8,0.39366,0.55292,0.35523,24,45,3,1,0,0,0,0.766079,104.747
2022-11-13 15:45,0,3,8,0.3911,0.56156,0.35345,24,45,3,1,0,0,0,0.770218,104.642
2022-11-13 15:46,0,3,8,0.39346,0.56222,0.36675,24,45,3,1,0,0,0,0.778079,104.766
2022-11-13 15:47,0,3,8,0.39685,0.5664,0.35066,24,45,3,1,0,0,0,0.77541,104.594
2022-11-13 15:48,0,3,8,0.39569,0.56368,0.35547,24,45,3,1,0,0,0,0.775026,104.662
2022-11-13 15:49,0,3,8,0.39859,0.56682,0.35262,24,45,3,1,0,0,0,0.777496,104.617
2022-11-13 15:50,0,3,8,0.39723,0.5663,0.36804,24,45,3,1,0,0,0,0.783544,104.759
2022-11-13 15:51,0,3,8,0.39931,0.56877,0.35904,24,45,3,1,0,0,0,0.782213,104.665
2022-11-13 15:52,0,3,8,0.40192,0.5668,0.3641,24,45,3,1,0,0,0,0.784456,104.74
2022-11-13 15:53,0,3,8,0.39977,0.56924,0.35668,24,45,3,1,0,0,0,0.78171,104.64
2022-11-13 15:54,0,3,8,0.39066,0.55617,0.35346,24,45,3,1,0,0,0,0.766077,104.689
2022-11-13 15:55,0,3,8,0.38829,0.55021,0.35061,25,45,3,1,0,0,0,0.759228,104.706
2022-11-13 15:56,0,3,8,0.38887,0.5534,0.3473,24,45,3,1,0,0,0,0.760321,104.647
2022-11-13 15:57,0,3,8,0.38739,0.55451,0.35064,24,45,3,1,0,0,0,0.761906,104.663
2022-11-13 15:58,0,3,8,0.38758,0.5517,0.3467,24,45,3,1,0,0,0,0.75815,104.651
2022-11-13 15:59,0,3,8,0.39046,0.55153,0.34744,24,45,3,1,0,0,0,0.759841,104.672
2022-11-13 16:00,0,3,8,0.39053,0.55881,0.36408,25,45,3,1,0,0,0,0.772875,104.76
2022-11-13 16:01,0,3,8,0.39351,0.55426,0.35315,24,45,3,1,0,0,0,0.766009,104.715
2022-11-13 16:02,0,3,8,0.39105,0.56148,0.35394,24,45,3,1,0,0,0,0.770359,104.647
2022-11-13 16:03,0,3,8,0.39104,0.55651,0.35209,24,45,3,1,0,0,0,0.765887,104.675
2022-11-13 16:04,0,3,8,0.38965,0.56055,0.36378,24,45,3,1,0,0,0,0.77355,104.738
2022-11-13 16:05,0,3,8,0.39132,0.55996,0.3562,25,45,3,1,0,0,0,0.770432,104.684
2022-11-13 16:06,0,3,8,0.39233,0.56565,0.36036,24,45,3,1,0,0,0,0.777008,104.675
2022-11-13 16:07,0,3,8,0.39444,0.55951,0.35914,24,45,3,1,0,0,0,0.773056,104.728
2022-11-13 16:08,0,3,8,0.39358,0.55787,0.34968,24,45,3,1,0,0,0,0.767072,104.649
2022-11-13 16:09,0,3,8,0.39171,0.56183,0.36329,24,45,3,1,0,0,0,0.775287,104.732
2022-11-13 16:10,0,3,8,0.39155,0.56209,0.36502,24,45,3,1,0,0,0,0.776206,104.744
2022-11-13 16:11,0,3,8,0.39058,0.56065,0.35347,24,45,3,1,0,0,0,0.7693,104.648
2022-11-13 16:12,0,3,8,0.39464,0.5598,0.35812,24,45,3,1,0,0,0,0.772895,104.717
2022-11-13 16:13,0,3,8,0.39445,0.56837,0.36482,24,45,3,1,0,0,0,0.782131,104.7
2022-11-13 16:14,0,3,8,0.39442,0.5582,0.3547,24,45,3,1,0,0,0,0.770043,104.698
2022-11-13 16:15,0,3,8,0.39481,0.56278,0.3637,24,45,3,1,0,0,0,0.777736,104.741
2022-11-13 16:16,0,3,8,0.39359,0.56001,0.36082,24,45,3,1,0,0,0,0.773767,104.735
2022-11-13 16:17,0,3,8,0.39514,0.56307,0.37075,24,45,3,1,0,0,0,0.781434,104.799
2022-11-13 16:18,0,3,8,0.39297,0.56526,0.35242,24,45,3,1,0,0,0,0.773398,104.607
2022-11-13 16:19,0,3,8,0.3953,0.5676,0.3594,25,45,3,1,0,0,0,0.779487,104.662
2022-11-13 16:20,0,3,8,0.39651,0.55912,0.36245,24,45,3,1,0,0,0,0.775374,104.77
2022-11-13 16:21,0,3,8,0.39415,0.55919,0.3648,24,45,3,1,0,0,0,0.775324,104.779
2022-11-13 16:22,0,3,8,0.39251,0.55552,0.35656,24,45,3,1,0,0,0,0.767985,104.732
2022-11-13 16:23,0,3,8,0.39685,0.55984,0.36059,24,45,3,1,0,0,0,0.775201,104.748
2022-11-13 16:24,0,3,8,0.39089,0.5627,0.35695,24,45,3,1,0,0,0,0.772554,104.664
2022-11-13 16:25,0,3,8,0.39462,0.56864,0.36963,24,45,3,1,0,0,0,0.784667,104.739
2022-11-13 16:26,0,3,8,0.39207,0.56416,0.36273,24,45,3,1,0,0,0,0.776897,104.708
2022-11-13 16:27,0,3,8,0.39318,0.56764,0.3659,24,45,3,1,0,0,0,0.781466,104.71
2022-11-13 16:28,0,3,8,0.39714,0.56081,0.35955,24,45,3,1,0,0,0,0.775567,104.732
2022-11-13 16:29,0,3,8,0.39803,0.57012,0.36157,24,45,3,1,0,0,0,0.783708,104.672
2022-11-13 16:30,0,3,8,0.39855,0.57107,0.36889,25,45,3,1,0,0,0,0.788063,104.731
2022-11-13 16:31,0,3,8,0.39792,0.56119,0.35977,24,45,3,1,0,0,0,0.776343,104.733
2022-11-13 16:32,0,3,8,0.39082,0.56189,0.36204,24,45,3,1,0,0,0,0.774296,104.717
2022-11-13 16:33,0,3,8,0.40028,0.56815,0.36073,24,45,3,1,0,0,0,0.783036,104.691
2022-11-13 16:34,0,3,8,0.39653,0.5643,0.35289,24,45,3,1,0,0,0,0.774727,104.634
2022-11-13 16:35,0,3,8,0.39775,0.56764,0.36175,24,45,3,1,0,0,0,0.781846,104.694
2022-11-13 16:36,0,3,8,0.39691,0.56355,0.35903,24,45,3,1,0,0,0,0.777193,104.702
2022-11-13 16:37,0,3,8,0.39591,0.56149,0.36515,24,45,3,1,0,0,0,0.778043,104.77
2022-11-13 16:38,0,3,8,0.39479,0.56599,0.35469,24,45,3,1,0,0,0,0.775892,104.63
2022-11-13 16:39,0,3,8,0.40008,0.56114,0.35969,24,45,3,1,0,0,0,0.77738,104.742
2022-11-13 16:40,0,3,8,0.3997,0.565,0.35965,25,45,3,1,0,0,0,0.779957,104.706
2022-11-13 16:41,0,3,8,0.39468,0.56392,0.35892,25,45,3,1,0,0,0,0.776274,104.688
2022-11-13 16:42,0,3,8,0.39684,0.56602,0.36224,25,45,3,1,0,0,0,0.780435,104.709
2022-11-13 16:43,0,3,8,0.39347,0.55512,0.35095,25,45,3,1,0,0,0,0.7656,104.686
2022-11-13 16:44,0,3,8,0.39796,0.56752,0.36618,24,45,3,1,0,0,0,0.783925,104.736
2022-11-13 16:45,0,3,8,0.3965,0.56659,0.35723,25,45,3,1,0,0,0,0.778364,104.656
2022-11-13 16:46,0,3,8,0.39453,0.56407,0.35462,24,45,3,1,0,0,0,0.774328,104.645
2022-11-13 16:47,0,3,8,0.39606,0.56216,0.35213,24,45,3,1,0,0,0,0.772582,104.644
2022-11-13 16:48,0,3,8,0.39617,0.56236,0.36913,24,45,3,1,0,0,0,0.780677,104.797
2022-11-13 16:49,0,3,8,0.39786,0.5686,0.3626,25,45,3,1,0,0,0,0.782993,104.694
2022-11-13 16:50,0,3,8,0.39951,0.5718,0.36748,25,45,3,1,0,0,0,0.788419,104.717
2022-11-13 16:51,0,3,8,0.39945,0.57075,0.35413,24,45,3,1,0,0,0,0.781488,104.6
2022-11-13 16:52,0,3,8,0.40289,0.57207,0.36376,24,45,3,1,0,0,0,0.78861,104.695
2022-11-13 16:53,0,3,8,0.40489,0.57438,0.36613,25,45,3,1,0,0,0,0.792401,104.705
2022-11-13 16:54,0,3,8,0.40231,0.58258,0.37446,25,45,3,1,0,0,0,0.80092,104.695
2022-11-13 16:55,0,3,8,0.40169,0.5726,0.36154,25,45,3,1,0,0,0,0.787361,104.665
2022-11-13 16:56,0,3,8,0.40027,0.57245,0.37028,24,45,3,1,0,0,0,0.790584,104.738
2022-11-13 16:57,0,3,8,0.39771,0.57311,0.36661,24,45,3,1,0,0,0,0.788055,104.689
2022-11-13 16:58,0,3,8,0.40089,0.56521,0.36242,24,45,3,1,0,0,0,0.782,104.735
2022-11-13 16:59,0,3,8,0.4047,0.58128,0.36491,25,45,3,1,0,0,0,0.796761,104.633
2022-11-13 17:00,0,3,8,0.40189,0.57113,0.36937,25,45,3,1,0,0,0,0.790025,104.749
2022-11-13 17:01,0,3,8,0.40229,0.57042,0.35738,25,45,3,1,0,0,0,0.784179,104.647
2022-11-13 17:02,0,3,8,0.39695,0.57183,0.37359,25,45,3,1,0,0,0,0.790018,104.755
2022-11-13 17:03,0,3,8,0.39555,0.56244,0.35305,25,45,3,1,0,0,0,0.772944,104.649
2022-11-13 17:04,0,3,8,0.40078,0.56969,0.36224,25,45,3,1,0,0,0,0.785105,104.693
2022-11-13 17:05,0,3,8,0.39971,0.56889,0.36386,25,45,3,1,0,0,0,0.784728,104.711
2022-11-13 17:06,0,3,8,0.39976,0.56768,0.3703,25,45,3,1,0,0,0,0.786887,104.777
2022-11-13 17:07,0,3,8,0.39618,0.56506,0.35451,25,45,3,1,0,0,0,0.775841,104.642
2022-11-13 17:08,0,3,8,0.40049,0.56741,0.36138,25,45,3,1,0,0,0,0.782906,104.704
2022-11-13 17:09,0,3,8,0.4023,0.5722,0.36471,24,45,3,1,0,0,0,0.788842,104.7
2022-11-13 17:10,0,3,8,0.40139,0.57049,0.35676,24,45,3,1,0,0,0,0.783486,104.636
2022-11-13 17:11,0,3,8,0.39987,0.56857,0.36855,24,45,3,1,0,0,0,0.786764,104.755
2022-11-13 17:12,0,3,8,0.39968,0.56923,0.36101,25,45,3,1,0,0,0,0.783642,104.681
2022-11-13 17:13,0,3,8,0.39824,0.56864,0.3579,25,45,3,1,0,0,0,0.78105,104.651
2022-11-13 17:14,0,3,8,0.39512,0.56395,0.35616,25,45,3,1,0,0,0,0.775248,104.664
2022-11-13 17:15,0,3,8,0.4,0.57002,0.36802,25,45,3,1,0,0,0,0.78763,104.739
2022-11-13 17:16,0,3,8,0.39924,0.57021,0.35898,24,45,3,1,0,0,0,0.783198,104.652
2022-11-13 17:17,0,3,8,0.39993,0.56626,0.35762,25,45,3,1,0,0,0,0.780055,104.677
2022-11-13 17:18,0,3,8,0.39812,0.57288,0.36371,25,45,3,1,0,0,0,0.78675,104.667
2022-11-13 17:19,0,3,8,0.39468,0.56022,0.36121,25,45,3,1,0,0,0,0.774656,104.741
2022-11-13 17:20,0,3,8,0.3924,0.55545,0.35046,25,45,3,1,0,0,0,0.765065,104.674
2022-11-13 17:21,0,3,8,0.39133,0.55553,0.36053,25,45,3,1,0,0,0,0.769243,104.762
2022-11-13 17:22,0,3,8,0.38898,0.56044,0.36128,24,45,3,1,0,0,0,0.77196,104.714
2022-11-13 17:23,0,3,8,0.39039,0.55981,0.35427,25,45,3,1,0,0,0,0.76896,104.663
2022-11-13 17:24,0,3,8,0.39316,0.55995,0.35163,25,45,3,1,0,0,0,0.769261,104.648
2022-11-13 17:25,0,3,8,0.39007,0.56044,0.36121,24,45,3,1,0,0,0,0.772477,104.719
2022-11-13 17:26,0,3,8,0.39739,0.56478,0.36031,25,45,3,1,0,0,0,0.778921,104.705
2022-11-13 17:27,0,3,8,0.39544,0.56819,0.35513,25,45,3,1,0,0,0,0.77803,104.617
2022-11-13 17:28,0,3,8,0.392,0.55836,0.35582,25,45,3,1,0,0,0,0.76944,104.697
2022-11-13 17:29,0,3,8,0.3945,0.56345,0.36251,25,45,3,1,0,0,0,0.777509,104.724
2022-11-13 17:30,0,3,8,0.39519,0.57134,0.35634,25,45,3,1,0,0,0,0.780758,104.599
2022-11-13 17:31,0,3,8,0.39338,0.55831,0.35258,25,45,3,1,0,0,0,0.768616,104.673
2022-11-13 17:32,0,3,8,0.39563,0.56372,0.36139,25,45,3,1,0,0,0,0.777757,104.716
2022-11-13 17:33,0,3,8,0.39478,0.56312,0.35259,25,45,3,1,0,0,0,0.772836,104.635
2022-11-13 17:34,0,3,8,0.39185,0.55637,0.36439,25,45,3,1,0,0,0,0.771929,104.79
2022-11-13 17:35,0,3,8,0.39401,0.55703,0.35257,25,45,3,1,0,0,0,0.768005,104.687
2022-11-13 17:36,0,3,8,0.393,0.56072,0.36669,25,45,3,1,0,0,0,0.776735,104.777
2022-11-13 17:37,0,3,8,0.39244,0.55937,0.35898,25,45,3,1,0,0,0,0.771862,104.719
2022-11-13 17:38,0,3,8,0.39212,0.5595,0.3536,25,45,3,1,0,0,0,0.769306,104.667
2022-11-13 17:39,0,3,8,0.39507,0.56101,0.35583,25,45,3,1,0,0,0,0.772934,104.687
2022-11-13 17:40,0,3,8,0.39384,0.56243,0.3598,25,45,3,1,0,0,0,0.775173,104.706
2022-11-13 17:41,0,3,8,0.38938,0.55674,0.36253,25,45,3,1,0,0,0,0.770068,104.76
2022-11-13 17:42,0,3,8,0.39121,0.55168,0.35216,25,45,3,1,0,0,0,0.762504,104.719
2022-11-13 17:43,0,3,8,0.39395,0.56283,0.36563,25,45,3,1,0,0,0,0.778241,104.754
2022-11-13 17:44,0,3,8,0.40109,0.56764,0.36382,25,45,3,1,0,0,0,0.784508,104.727
2022-11-13 17:45,0,3,8,0.40051,0.57059,0.37519,25,45,3,1,0,0,0,0.791675,104.796
2022-11-13 17:46,0,3,8,0.40039,0.56616,0.35334,25,45,3,1,0,0,0,0.778266,104.637
2022-11-13 17:47,0,3,8,0.39886,0.57276,0.35871,25,45,3,1,0,0,0,0.78474,104.625
2022-11-13 17:48,0,3,8,0.39865,0.52996,0.37956,25,45,3,2,0,0,0,0.764098,105.147
2022-11-13 17:49,0,3,8,0.39996,0.53171,0.38216,25,45,3,2,0,0,0,0.767287,105.155
2022-11-13 17:50,0,3,8,0.39496,0.53389,0.37924,25,45,3,2,0,0,0,0.764758,105.099
2022-11-13 17:51,0,3,8,0.39693,0.52827,0.37869,25,45,3,2,0,0,0,0.761596,105.147
2022-11-13 17:52,0,3,8,0.39568,0.52747,0.37422,25,45,3,2,0,0,0,0.758174,105.119
2022-11-13 17:53,0,3,8,0.39917,0.52483,0.37974,25,45,3,2,0,0,0,0.760911,105.188
2022-11-13 17:54,0,3,8,0.39939,0.52745,0.38648,25,45,3,2,0,0,0,0.766213,105.21
2022-11-13 17:55,0,3,8,0.39747,0.52966,0.38244,25,45,3,2,0,0,0,0.764711,105.162
2022-11-13 17:56,0,3,8,0.39294,0.52483,0.37483,25,45,3,2,0,0,0,0.755212,105.132
2022-11-13 17:57,0,3,8,0.39359,0.52344,0.36978,25,45,3,2,0,0,0,0.75209,105.112
2022-11-13 17:58,0,3,8,0.38993,0.52416,0.38169,25,45,3,2,0,0,0,0.756622,105.166
2022-11-13 17:59,0,3,8,0.39131,0.52,0.37997,25,45,3,2,0,0,0,0.753592,105.194
2022-11-13 18:00,0,3,8,0.39236,0.52513,0.37822,25,45,3,2,0,0,0,0.756808,105.149
2022-11-13 18:01,0,3,8,0.38811,0.52216,0.36754,25,45,3,2,0,0,0,0.747239,105.084
2022-11-13 18:02,0,3,8,0.39188,0.52526,0.37221,25,45,3,2,0,0,0,0.753663,105.107
2022-11-13 18:03,0,3,8,0.39444,0.5298,0.37755,25,45,3,2,0,0,0,0.760799,105.118
2022-11-13 18:04,0,3,8,0.39232,0.52756,0.37919,25,45,3,2,0,0,0,0.75896,105.136
2022-11-13 18:05,0,3,8,0.39152,0.52497,0.37535,25,45,3,2,0,0,0,0.75483,105.129
2022-11-13 18:06,0,3,8,0.3948,0.53062,0.37694,25,45,3,2,0,0,0,0.761254,105.109
2022-11-13 18:07,0,3,8,0.39017,0.52325,0.37452,25,45,3,2,0,0,0,0.752521,105.131
2022-11-13 18:08,0,3,8,0.39608,0.52449,0.38123,25,45,3,2,0,0,0,0.759806,105.188
2022-11-13 18:09,0,3,8,0.39392,0.52387,0.37147,25,45,3,2,0,0,0,0.753394,105.121
2022-11-13 18:10,0,3,8,0.39532,0.52485,0.37777,25,45,3,2,0,0,0,0.757928,105.161
2022-11-13 18:11,0,3,8,0.39308,0.5258,0.37158,25,45,3,2,0,0,0,0.754354,105.104
2022-11-13 18:12,0,3,8,0.39173,0.52889,0.37742,25,45,3,2,0,0,0,0.758698,105.113
